BusA,CCAr,Reference,Account,Customer.Name,Zone,Bran,Ty,Local.Crcy.Amt,Arr..Clearing...Net.Due.Date.,PayT,Sale.Type,DocumentNo,Doc.Chq.dt,Month,Pstng.Date,Net.Due.Dt,G.L,Year,Pending_Amy,pending_cnt,Prediction,Low delay,Medium Delay,High Delay
4000,BPR,2473286306.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.21,0,Z001,Cash,64987619,27.12.2018,Dec,27-12-18,27-12-18,1221001,2019,0.0,0,No Delay,0.5,0.43,0.07
4000,BPR,2473286349.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.21,0,Z001,Cash,64990579,27.12.2018,Dec,27-12-18,27-12-18,1221001,2019,0.0,0,No Delay,0.5,0.43,0.07
4000,BPR,2473286351.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.16,0,Z001,Cash,64990676,27.12.2018,Dec,27-12-18,27-12-18,1221001,2019,0.0,0,No Delay,0.49,0.43,0.07
4000,BPR,2473286352.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.21,0,Z001,Cash,64990719,27.12.2018,Dec,27-12-18,27-12-18,1221001,2019,0.0,0,No Delay,0.5,0.43,0.07
4000,BPR,2473286354.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.18,0,Z001,Cash,64990904,27.12.2018,Dec,27-12-18,27-12-18,1221001,2019,0.0,0,0 to 10,0.45,0.48,0.08
4000,BPR,2473286376.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.21,0,Z001,Cash,64991538,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,0.0,0,No Delay,0.5,0.42,0.07
4000,BPR,2473286380.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.22,0,Z001,Cash,64991790,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,0.0,0,No Delay,0.71,0.22,0.07
4000,BPR,2473286379.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.2,0,Z001,Cash,64991772,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,0.0,0,No Delay,0.56,0.36,0.07
4000,BPR,2473286378.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.22,0,Z001,Cash,64991767,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,0.0,0,No Delay,0.71,0.22,0.07
4000,BPR,2473286383.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.2,0,Z001,Cash,64991823,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,0.0,0,No Delay,0.56,0.36,0.07
4000,BPR,2473286386.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.22,0,Z001,Cash,64991878,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,0.0,0,No Delay,0.71,0.22,0.07
4000,BPR,2473286396.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.21,0,Z001,Cash,64992346,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,0.0,0,No Delay,0.5,0.42,0.07
4000,BPR,2473286399.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.21,0,Z001,Cash,64993317,28.12.2018,Dec,28-12-18,28-12-18,1221001,2019,0.0,0,No Delay,0.5,0.42,0.07
