BusA,CCAr,Reference,Account,Customer.Name,Zone,Bran,Ty,Local.Crcy.Amt,Arr..Clearing...Net.Due.Date.,PayT,Sale.Type,DocumentNo,Doc.Chq.dt,Month,Pstng.Date,Net.Due.Dt,G.L,Year,Pending_Amy,pending_cnt,Prediction,No Delay,0 to 10,>=10
2000,BPR,2412164293.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.15,-1,ZZ42,Credit,64983480,25.12.2018,Dec,25-12-18,06-01-19,1221001,2019,1.58,18,No Delay,0.46,0.34,0.2
2000,BPR,2412164294.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.11,-1,ZZ42,Credit,64983481,25.12.2018,Dec,25-12-18,06-01-19,1221001,2019,1.58,18,No Delay,0.44,0.36,0.19
2000,BPR,2426112878.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.06,3,ZZ42,Credit,64964524,20.12.2018,Dec,20-12-18,01-01-19,1221001,2019,5.94,204,0 to 10,0.34,0.46,0.2
2000,BPR,2426112879.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.12,3,ZZ42,Credit,64964525,20.12.2018,Dec,20-12-18,01-01-19,1221001,2019,5.94,204,0 to 10,0.35,0.42,0.22
2000,BPR,2426112892.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.13,3,ZZ42,Credit,64965318,20.12.2018,Dec,20-12-18,01-01-19,1221001,2019,5.94,204,0 to 10,0.36,0.42,0.22
2000,BPR,2426112893.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.04,3,ZZ42,Credit,64965319,20.12.2018,Dec,20-12-18,01-01-19,1221001,2019,5.94,204,0 to 10,0.34,0.46,0.2
2000,BPR,2426112894.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.03,3,ZZ42,Credit,64965325,20.12.2018,Dec,20-12-18,01-01-19,1221001,2019,5.94,204,0 to 10,0.34,0.46,0.2
2000,BPR,2426112895.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.01,-5,ZZ42,Credit,64965977,20.12.2018,Dec,20-12-18,01-01-19,1221001,2019,5.94,204,0 to 10,0.4,0.42,0.18
2000,BPR,2426112988.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.02,-1,ZZ82,Credit,64974761,23.12.2018,Dec,23-12-18,06-01-19,1221001,2019,6.47,211,0 to 10,0.38,0.45,0.17
2000,BPR,2426112989.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.17,-1,ZZ82,Credit,64974762,23.12.2018,Dec,23-12-18,06-01-19,1221001,2019,6.47,211,0 to 10,0.39,0.42,0.19
2000,BPR,2426113005.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.04,0,ZZ42,Credit,64976757,23.12.2018,Dec,23-12-18,04-01-19,1221001,2019,6.47,211,0 to 10,0.33,0.49,0.18
2000,BPR,2426113006.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.14,0,ZZ42,Credit,64976758,23.12.2018,Dec,23-12-18,04-01-19,1221001,2019,6.47,211,0 to 10,0.36,0.45,0.2
2000,BPR,2426113016.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.14,0,ZZ82,Credit,64978866,24.12.2018,Dec,24-12-18,07-01-19,1221001,2019,4.77,132,0 to 10,0.39,0.43,0.18
2000,BPR,2426113040.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.16,-9,ZZ19,Credit,64982831,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,1.58,18,0 to 10,0.33,0.43,0.24
2000,BPR,2426113047.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.07,-1,ZZ42,Credit,64983373,25.12.2018,Dec,25-12-18,06-01-19,1221001,2019,1.58,18,No Delay,0.42,0.37,0.21
2000,BPR,2426113049.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.19,-1,ZZ82,Credit,64983595,26.12.2018,Dec,26-12-18,09-01-19,1221001,2019,2.38,25,No Delay,0.46,0.37,0.17
2000,BPR,2426113070.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.16,-1,ZZ82,Credit,64985184,26.12.2018,Dec,26-12-18,09-01-19,1221001,2019,2.38,25,No Delay,0.46,0.37,0.17
2000,BPR,2426113073.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.16,-1,ZZ82,Credit,64986451,26.12.2018,Dec,26-12-18,09-01-19,1221001,2019,2.38,25,No Delay,0.46,0.37,0.17
3000,BPR,2485216579.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.02,-1,ZZ82,Credit,64975712,23.12.2018,Dec,23-12-18,06-01-19,1221001,2019,6.47,211,0 to 10,0.39,0.47,0.14
3000,BPR,2485216580.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.18,-1,ZZ82,Credit,64975715,23.12.2018,Dec,23-12-18,06-01-19,1221001,2019,6.47,211,0 to 10,0.4,0.44,0.16
1000,BPR,2473285969.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.12,0,Z001,Cash,64964563,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,5.94,204,0 to 10,0.35,0.58,0.07
9600,BPR,2473285979.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.14,0,Z001,Cash,64965569,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,5.94,204,0 to 10,0.14,0.83,0.03
9600,BPR,2473285985.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.15,0,Z001,Cash,64966045,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,5.94,204,0 to 10,0.14,0.83,0.03
9600,BPR,2473285986.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.14,0,Z001,Cash,64966082,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,5.94,204,0 to 10,0.14,0.83,0.03
1000,BPR,2473286016.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.11,1,Z001,Cash,64967245,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,5.94,204,0 to 10,0.36,0.57,0.06
1000,BPR,2473286015.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.13,1,Z001,Cash,64967244,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,5.94,204,0 to 10,0.35,0.58,0.06
9600,BPR,2473286024.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.15,1,Z001,Cash,64967355,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,5.94,204,0 to 10,0.14,0.83,0.03
9600,BPR,4130037250.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.17,1,Z001,Cash,64966736,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,5.94,204,0 to 10,0.23,0.73,0.04
1000,BPR,2412162875.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.16,-1,ZZ09,Credit,64971417,21.12.2018,Dec,21-12-18,30-12-18,1221001,2019,1.25,9,0 to 10,0.37,0.58,0.05
1000,BPR,2412162874.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.16,-1,ZZ09,Credit,64971416,21.12.2018,Dec,21-12-18,30-12-18,1221001,2019,1.25,9,0 to 10,0.37,0.58,0.05
1000,BPR,2412164001.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.15,-1,ZZ41,Credit,64980469,24.12.2018,Dec,24-12-18,03-01-19,1221001,2019,1.96,15,No Delay,0.56,0.34,0.1
1000,BPR,2412163908.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.15,-1,ZZ41,Credit,64980375,24.12.2018,Dec,24-12-18,03-01-19,1221001,2019,1.96,15,No Delay,0.56,0.34,0.1
1000,BPR,2412164556.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.14,-1,ZZ41,Credit,64987301,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,2.57,20,No Delay,0.63,0.32,0.05
1000,BPR,2412164644.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.13,-1,ZZ41,Credit,64987397,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,2.57,20,No Delay,0.64,0.31,0.05
1000,BPR,2412162829.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.13,-1,ZZ09,Credit,64971369,21.12.2018,Dec,21-12-18,30-12-18,1221001,2019,1.25,9,0 to 10,0.38,0.57,0.05
1000,BPR,2412163967.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.13,-1,ZZ41,Credit,64980435,24.12.2018,Dec,24-12-18,03-01-19,1221001,2019,1.96,15,No Delay,0.55,0.35,0.1
1000,BPR,2412163958.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.11,-1,ZZ41,Credit,64980426,24.12.2018,Dec,24-12-18,03-01-19,1221001,2019,1.96,15,No Delay,0.55,0.36,0.09
1000,BPR,2412162863.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.1,-1,ZZ09,Credit,64971405,21.12.2018,Dec,21-12-18,30-12-18,1221001,2019,1.25,9,0 to 10,0.4,0.57,0.03
1000,BPR,2412164596.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.1,-1,ZZ41,Credit,64987346,26.12.2018,Dec,26-12-18,05-01-19,1221001,2019,2.57,20,No Delay,0.63,0.33,0.04
9600,BPR,2341068553.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.12,0,Z001,Cash,64965285,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,1.25,9,No Delay,0.68,0.31,0.01
1000,BPR,2341068555.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.09,0,Z001,Cash,64965385,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,1.25,9,No Delay,0.66,0.34,0.0
9600,BPR,2341068556.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.13,0,Z001,Cash,64965389,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,1.25,9,No Delay,0.68,0.3,0.02
9600,BPR,2341068596.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.13,0,Z001,Cash,64969130,21.12.2018,Dec,21-12-18,21-12-18,1221001,2019,1.25,9,No Delay,0.66,0.3,0.04
1000,BPR,2341068621.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.15,0,Z001,Cash,64972290,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,1.8,13,No Delay,0.59,0.4,0.01
1000,BPR,2341068622.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.15,0,Z001,Cash,64972291,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,1.8,13,No Delay,0.59,0.4,0.01
1000,BPR,2341068620.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.11,0,Z001,Cash,64972287,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,1.8,13,No Delay,0.59,0.4,0.01
9600,BPR,2341068624.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.14,0,Z001,Cash,64972471,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,1.8,13,No Delay,0.68,0.29,0.03
1000,BPR,2341068629.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.13,0,Z001,Cash,64972878,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,1.8,13,No Delay,0.6,0.39,0.01
1000,BPR,2412162930.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.13,0,ZZ09,Credit,64974431,22.12.2018,Dec,22-12-18,31-12-18,1221001,2019,1.8,13,0 to 10,0.41,0.53,0.06
1000,BPR,2412162961.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.14,0,ZZ09,Credit,64974464,22.12.2018,Dec,22-12-18,31-12-18,1221001,2019,1.8,13,0 to 10,0.4,0.54,0.06
1000,BPR,2412162980.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.1,0,ZZ09,Credit,64974483,22.12.2018,Dec,22-12-18,31-12-18,1221001,2019,1.8,13,0 to 10,0.43,0.54,0.03
1000,BPR,2412162981.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.11,0,ZZ09,Credit,64974484,22.12.2018,Dec,22-12-18,31-12-18,1221001,2019,1.8,13,0 to 10,0.42,0.54,0.04
1000,BPR,2412162971.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.11,0,ZZ09,Credit,64974474,22.12.2018,Dec,22-12-18,31-12-18,1221001,2019,1.8,13,0 to 10,0.42,0.54,0.04
1000,BPR,2412162962.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.09,0,ZZ09,Credit,64974465,22.12.2018,Dec,22-12-18,31-12-18,1221001,2019,1.8,13,0 to 10,0.45,0.52,0.03
9600,BPR,1115502211.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.03,0,ZZ09,Credit,64974899,23.12.2018,Dec,23-12-18,01-01-19,1221001,2019,2.48,19,0 to 10,0.36,0.52,0.13
9600,BPR,1115502212.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.19,0,ZZ09,Credit,64974900,23.12.2018,Dec,23-12-18,01-01-19,1221001,2019,2.48,19,0 to 10,0.41,0.45,0.14
1000,BPR,2341068649.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.12,0,ZZ09,Credit,64977610,24.12.2018,Dec,24-12-18,02-01-19,1221001,2019,1.96,15,No Delay,0.55,0.33,0.13
1000,BPR,2412163945.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.06,0,ZZ09,Credit,64980413,24.12.2018,Dec,24-12-18,02-01-19,1221001,2019,1.96,15,No Delay,0.53,0.32,0.15
1000,BPR,2412163994.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.14,0,ZZ09,Credit,64980462,24.12.2018,Dec,24-12-18,02-01-19,1221001,2019,1.96,15,No Delay,0.52,0.33,0.15
1000,BPR,2341068717.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.14,0,Z001,Cash,64985299,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,2.57,20,No Delay,0.68,0.27,0.04
9600,BPR,2341068718.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.1,0,Z001,Cash,64985309,26.12.2018,Dec,26-12-18,26-12-18,1221001,2019,2.57,20,No Delay,0.67,0.28,0.05
1000,BPR,2412164637.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.1,0,ZZ09,Credit,64987390,26.12.2018,Dec,26-12-18,04-01-19,1221001,2019,2.57,20,No Delay,0.64,0.3,0.06
9600,BPR,2146127240.0,116137,PELIKAN DOSSIER (P) LTD.,North,JPUR,RV,0.13,-1,ZZ40,Credit,64967942,21.12.2018,Dec,21-12-18,29-12-18,1221001,2019,0.86,6,0 to 10,0.28,0.66,0.06
2000,BPR,2412162561.0,116137,PELIKAN DOSSIER (P) LTD.,North,JPUR,RV,0.14,0,ZZ20,Credit,64970979,21.12.2018,Dec,21-12-18,02-01-19,1221001,2019,0.86,6,No Delay,0.42,0.4,0.17
9600,BPR,2456093315.0,116137,PELIKAN DOSSIER (P) LTD.,North,JPUR,RV,0.12,0,Z001,Cash,64972977,22.12.2018,Dec,22-12-18,22-12-18,1221001,2019,1.13,8,No Delay,0.63,0.33,0.04
2000,BPR,2426113008.0,116137,PELIKAN DOSSIER (P) LTD.,North,JPUR,RV,0.07,0,ZZ20,Credit,64976921,23.12.2018,Dec,23-12-18,04-01-19,1221001,2019,1.13,8,0 to 10,0.39,0.44,0.17
2000,BPR,2412163661.0,116137,PELIKAN DOSSIER (P) LTD.,North,JPUR,RV,0.15,0,ZZ20,Credit,64977033,23.12.2018,Dec,23-12-18,04-01-19,1221001,2019,1.13,8,No Delay,0.43,0.39,0.17
2500,BPR,2410324935.0,116137,PELIKAN DOSSIER (P) LTD.,North,JPUR,RV,0.13,0,ZZ18,Credit,64983868,26.12.2018,Dec,26-12-18,03-01-19,1221001,2019,1.04,8,0 to 10,0.41,0.45,0.13
2000,BPR,2426113060.0,116137,PELIKAN DOSSIER (P) LTD.,North,JPUR,RV,0.14,0,ZZ20,Credit,64983882,26.12.2018,Dec,26-12-18,07-01-19,1221001,2019,1.04,8,No Delay,0.45,0.43,0.12
2000,BPR,2426113059.0,116137,PELIKAN DOSSIER (P) LTD.,North,JPUR,RV,0.09,0,ZZ20,Credit,64983880,26.12.2018,Dec,26-12-18,07-01-19,1221001,2019,1.04,8,No Delay,0.5,0.39,0.11
9600,BPR,2146128059.0,116137,PELIKAN DOSSIER (P) LTD.,North,JPUR,RV,0.12,0,ZZ40,Credit,64986303,26.12.2018,Dec,26-12-18,03-01-19,1221001,2019,1.04,8,No Delay,0.48,0.36,0.16
9600,BPR,1115502202.0,116137,PELIKAN DOSSIER (P) LTD.,North,JPUR,RV,0.15,1,Z001,Cash,64968974,21.12.2018,Dec,21-12-18,21-12-18,1221001,2019,0.86,6,0 to 10,0.27,0.58,0.15
2000,BPR,2426112866.0,116137,PELIKAN DOSSIER (P) LTD.,North,JPUR,RV,0.19,6,ZZ20,Credit,64964357,20.12.2018,Dec,20-12-18,01-01-19,1221001,2019,0.99,7,No Delay,0.43,0.42,0.15
2000,BPR,2116043763.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.13,0,Z001,Cash,64966819,20.12.2018,Dec,20-12-18,20-12-18,1221001,2019,0.54,3,0 to 10,0.37,0.56,0.08
2000,BPR,2412162121.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.15,0,ZZ32,Credit,64966881,20.12.2018,Dec,20-12-18,27-12-18,1221001,2019,0.54,3,0 to 10,0.31,0.67,0.02
2000,BPR,2426112900.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.06,0,ZZ32,Credit,64966887,20.12.2018,Dec,20-12-18,27-12-18,1221001,2019,0.54,3,0 to 10,0.4,0.58,0.02
2000,BPR,2426112901.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.07,0,ZZ32,Credit,64966889,20.12.2018,Dec,20-12-18,27-12-18,1221001,2019,0.54,3,0 to 10,0.4,0.58,0.02
2000,BPR,2412162102.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.14,0,ZZ32,Credit,64966854,20.12.2018,Dec,20-12-18,27-12-18,1221001,2019,0.54,3,0 to 10,0.31,0.67,0.02
2000,BPR,2412162120.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.15,0,ZZ32,Credit,64966879,20.12.2018,Dec,20-12-18,27-12-18,1221001,2019,0.54,3,0 to 10,0.31,0.67,0.02
2000,BPR,2412162101.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.14,0,ZZ32,Credit,64966852,20.12.2018,Dec,20-12-18,27-12-18,1221001,2019,0.54,3,0 to 10,0.31,0.67,0.02
2000,BPR,2426112899.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.07,0,ZZ32,Credit,64966886,20.12.2018,Dec,20-12-18,27-12-18,1221001,2019,0.54,3,0 to 10,0.4,0.58,0.02
2000,BPR,2426112902.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.07,0,ZZ32,Credit,64966895,20.12.2018,Dec,20-12-18,27-12-18,1221001,2019,0.54,3,0 to 10,0.4,0.58,0.02
2000,BPR,2426112903.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.05,0,ZZ32,Credit,64966896,20.12.2018,Dec,20-12-18,27-12-18,1221001,2019,0.54,3,0 to 10,0.41,0.58,0.02
2000,BPR,2426112999.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.18,5,ZZ19,Credit,64976092,23.12.2018,Dec,23-12-18,02-01-19,1221001,2019,1.44,12,No Delay,0.42,0.41,0.17
2000,BPR,2426112998.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.2,5,ZZ19,Credit,64976089,23.12.2018,Dec,23-12-18,02-01-19,1221001,2019,1.44,12,No Delay,0.42,0.41,0.17
2000,BPR,2412164022.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.14,10,ZZ32,Credit,64981548,25.12.2018,Dec,25-12-18,01-01-19,1221001,2019,1.42,12,0 to 10,0.21,0.42,0.37
2000,BPR,2412164023.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.14,10,ZZ32,Credit,64981549,25.12.2018,Dec,25-12-18,01-01-19,1221001,2019,1.42,12,0 to 10,0.21,0.42,0.37
1000,BPR,2412164030.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.13,14,ZZ32,Credit,64981557,25.12.2018,Dec,25-12-18,01-01-19,1221001,2019,1.42,12,0 to 10,0.33,0.38,0.3
2000,BPR,2412164025.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.14,14,ZZ32,Credit,64981551,25.12.2018,Dec,25-12-18,01-01-19,1221001,2019,1.42,12,0 to 10,0.21,0.42,0.37
2000,BPR,2412164028.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.15,14,ZZ32,Credit,64981555,25.12.2018,Dec,25-12-18,01-01-19,1221001,2019,1.42,12,0 to 10,0.21,0.42,0.37
2000,BPR,2426113044.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.15,14,ZZ32,Credit,64983207,25.12.2018,Dec,25-12-18,01-01-19,1221001,2019,1.42,12,0 to 10,0.18,0.43,0.39
9600,BPR,2146127404.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.16,1,ZZ40,Credit,64972187,22.12.2018,Dec,22-12-18,30-12-18,1221001,2019,1.21,9,No Delay,0.56,0.36,0.07
9600,BPR,2146127454.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,1,ZZ40,Credit,64973971,22.12.2018,Dec,22-12-18,30-12-18,1221001,2019,1.21,9,No Delay,0.57,0.36,0.07
9600,BPR,2146127460.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,1,ZZ40,Credit,64973995,22.12.2018,Dec,22-12-18,30-12-18,1221001,2019,1.21,9,No Delay,0.57,0.36,0.07
9600,BPR,2146127469.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,1,ZZ40,Credit,64974319,22.12.2018,Dec,22-12-18,30-12-18,1221001,2019,1.21,9,No Delay,0.57,0.36,0.07
9600,BPR,2146127547.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,0,ZZ40,Credit,64975391,23.12.2018,Dec,23-12-18,31-12-18,1221001,2019,2.76,20,No Delay,0.57,0.38,0.05
9600,BPR,2146127548.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,0,ZZ40,Credit,64975392,23.12.2018,Dec,23-12-18,31-12-18,1221001,2019,2.76,20,No Delay,0.57,0.38,0.05
9600,BPR,2146127563.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,0,ZZ40,Credit,64975922,23.12.2018,Dec,23-12-18,31-12-18,1221001,2019,2.76,20,No Delay,0.57,0.38,0.05
9600,BPR,2146127577.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,0,ZZ40,Credit,64976079,23.12.2018,Dec,23-12-18,31-12-18,1221001,2019,2.76,20,No Delay,0.57,0.38,0.05
9600,BPR,2146127670.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.25,0,ZZ40,Credit,64977209,24.12.2018,Dec,24-12-18,01-01-19,1221001,2019,2.25,16,0 to 10,0.41,0.46,0.14
9600,BPR,2146127695.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.13,0,ZZ40,Credit,64979015,24.12.2018,Dec,24-12-18,01-01-19,1221001,2019,2.25,16,0 to 10,0.38,0.5,0.13
9600,BPR,2146127699.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.16,0,ZZ40,Credit,64979041,24.12.2018,Dec,24-12-18,01-01-19,1221001,2019,2.25,16,0 to 10,0.4,0.46,0.14
9600,BPR,2146127908.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.12,0,ZZ40,Credit,64983832,26.12.2018,Dec,26-12-18,03-01-19,1221001,2019,6.71,47,0 to 10,0.29,0.68,0.03
9600,BPR,2146128061.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.12,0,ZZ40,Credit,64986323,26.12.2018,Dec,26-12-18,03-01-19,1221001,2019,6.71,47,0 to 10,0.29,0.68,0.03
9600,BPR,2146128104.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.12,0,ZZ40,Credit,64987040,26.12.2018,Dec,26-12-18,03-01-19,1221001,2019,6.71,47,0 to 10,0.29,0.68,0.03
9600,BPR,2146128116.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.12,0,ZZ40,Credit,64987057,26.12.2018,Dec,26-12-18,03-01-19,1221001,2019,6.71,47,0 to 10,0.29,0.68,0.03
9600,BPR,2146128118.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.12,0,ZZ40,Credit,64987114,26.12.2018,Dec,26-12-18,03-01-19,1221001,2019,6.71,47,0 to 10,0.29,0.68,0.03
2000,BPR,2412164296.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.16,0,ZZ19,Credit,64983497,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,3.21,22,0 to 10,0.24,0.52,0.25
2000,BPR,2412164301.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,0,ZZ19,Credit,64983502,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,3.21,22,0 to 10,0.24,0.51,0.25
2000,BPR,2412164302.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,0,ZZ19,Credit,64983503,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,3.21,22,0 to 10,0.24,0.51,0.25
2000,BPR,2412164304.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,0,ZZ19,Credit,64983505,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,3.21,22,0 to 10,0.24,0.51,0.25
2000,BPR,2412164310.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,0,ZZ19,Credit,64983511,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,3.21,22,0 to 10,0.24,0.51,0.25
2000,BPR,2412164313.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.16,0,ZZ19,Credit,64983514,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,3.21,22,0 to 10,0.24,0.52,0.25
2000,BPR,2412164314.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.16,0,ZZ19,Credit,64983515,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,3.21,22,0 to 10,0.24,0.52,0.25
2000,BPR,2412164330.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.16,0,ZZ19,Credit,64983533,25.12.2018,Dec,25-12-18,04-01-19,1221001,2019,3.21,22,0 to 10,0.24,0.52,0.25
