BusA,CCAr,Reference,Account,Customer.Name,Zone,Bran,Ty,Local.Crcy.Amt,Arr..Clearing...Net.Due.Date.,PayT,Sale.Type,DocumentNo,Doc.Chq.dt,Month,Pstng.Date,Net.Due.Dt,G.L,Year,Clearing,Pending_Amy,pending_cnt,Prediction,Low delay,Low Medium Delay,High Delay,1st
2000,BPR,2412067758.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.13,1,ZZ19,Credit,64098522,30.04.2018,April,20180430,20180510,1221001,2019,20181105,5.18,36,2,0.07,0.0,0.92,No Payment
2000,BPR,2426107553.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.07,2,ZZ19,Credit,64548768,30.08.2018,August,20180830,20180909,1221001,2019,20181109,6.16,48,0,0.62,0.24,0.13,No Payment
2000,BPR,2412118186.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.14,1,ZZ19,Credit,64557469,01.09.2018,Sep,20180901,20180911,1221001,2019,20181209,5.97,48,1,0.01,0.99,0.0,No Payment
2000,BPR,2412092456.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.14,1,ZZ19,Credit,64330722,30.06.2018,June,20180630,20180710,1221001,2019,20181107,8.65,57,0,0.63,0.11,0.26,No Payment
2000,BPR,2412118197.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.14,1,ZZ19,Credit,64557481,01.09.2018,Sep,20180901,20180911,1221001,2019,20181209,5.97,48,1,0.01,0.99,0.0,No Payment
2000,BPR,2412118193.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.15,1,ZZ19,Credit,64557477,01.09.2018,Sep,20180901,20180911,1221001,2019,20181209,5.97,48,1,0.01,0.99,0.0,No Payment
2000,BPR,2442035643.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.15,1,ZZ19,Credit,64330730,30.06.2018,June,20180630,20180710,1221001,2019,20181107,8.65,57,0,0.64,0.09,0.27,No Payment
2000,BPR,2442035644.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.15,1,ZZ19,Credit,64330731,30.06.2018,June,20180630,20180710,1221001,2019,20181107,8.65,57,0,0.64,0.09,0.27,No Payment
1000,BPR,2248006556.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.15,1,ZZ36,Credit,64344722,05.07.2018,July,20180705,20180710,1221001,2019,20181107,7.32,51,1,0.28,0.58,0.14,No Payment
2000,BPR,2412067751.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.16,1,ZZ19,Credit,64098514,30.04.2018,April,20180430,20180510,1221001,2019,20181105,5.18,36,2,0.12,0.06,0.81,No Payment
2000,BPR,2442033685.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.16,1,ZZ19,Credit,64098557,30.04.2018,April,20180430,20180510,1221001,2019,20181105,5.18,36,2,0.12,0.06,0.81,No Payment
2000,BPR,2442033686.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.16,1,ZZ19,Credit,64098558,30.04.2018,April,20180430,20180510,1221001,2019,20181105,5.18,36,2,0.12,0.06,0.81,No Payment
2000,BPR,2412067815.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.16,1,ZZ19,Credit,64098594,30.04.2018,April,20180430,20180510,1221001,2019,20181105,5.18,36,2,0.12,0.06,0.81,No Payment
2000,BPR,2442033687.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.16,1,ZZ19,Credit,64098559,30.04.2018,April,20180430,20180510,1221001,2019,20181105,5.18,36,2,0.12,0.06,0.81,No Payment
2000,BPR,2412118277.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.16,1,ZZ19,Credit,64557583,01.09.2018,Sep,20180901,20180911,1221001,2019,20181209,5.97,48,1,0.0,0.99,0.01,No Payment
2000,BPR,2412118278.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.16,1,ZZ19,Credit,64557585,01.09.2018,Sep,20180901,20180911,1221001,2019,20181209,5.97,48,1,0.0,0.99,0.01,No Payment
2000,BPR,2412067826.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.16,1,ZZ19,Credit,64098605,30.04.2018,April,20180430,20180510,1221001,2019,20181105,5.18,36,2,0.12,0.06,0.81,No Payment
2000,BPR,2412067461.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.16,1,ZZ19,Credit,64097497,30.04.2018,April,20180430,20180510,1221001,2019,20181105,5.18,36,2,0.12,0.06,0.81,No Payment
2000,BPR,2412067812.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.17,1,ZZ19,Credit,64098591,30.04.2018,April,20180430,20180510,1221001,2019,20181105,5.18,36,2,0.14,0.05,0.8,No Payment
2000,BPR,2426107551.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.09,2,ZZ19,Credit,64548761,30.08.2018,August,20180830,20180909,1221001,2019,20181109,6.16,48,0,0.61,0.26,0.13,No Payment
2000,BPR,2426107552.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.09,2,ZZ19,Credit,64548766,30.08.2018,August,20180830,20180909,1221001,2019,20181109,6.16,48,0,0.61,0.26,0.13,No Payment
2000,BPR,2412117530.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.11,2,ZZ19,Credit,64548733,30.08.2018,August,20180830,20180909,1221001,2019,20181109,6.16,48,0,0.62,0.26,0.12,No Payment
2000,BPR,2426107550.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.12,2,ZZ19,Credit,64548758,30.08.2018,August,20180830,20180909,1221001,2019,20181109,6.16,48,0,0.62,0.26,0.12,No Payment
2000,BPR,2426107635.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.29,1,ZZ19,Credit,64557519,01.09.2018,Sep,20180901,20180911,1221001,2019,20181209,5.97,48,1,0.05,0.89,0.06,No Payment
2500,BPR,2410314784.0,123052,G R GUPTA & BROS,North,GBAD,RV,0.15,2,ZZ41,Credit,64547792,30.08.2018,August,20180830,20180909,1221001,2019,20181109,6.16,48,0,0.59,0.3,0.1,No Payment
2000,BPR,2483309581.0,124762,SKM GALVA,West,BOMB,RV,0.07,10,ZZ28,Credit,64792475,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,0,0.97,0.03,0.0,No Payment
2000,BPR,2483309596.0,124762,SKM GALVA,West,BOMB,RV,0.07,10,ZZ28,Credit,64792530,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,0,0.97,0.03,0.0,No Payment
2000,BPR,2483309047.0,124762,SKM GALVA,West,BOMB,RV,0.08,10,ZZ28,Credit,64781261,30.10.2018,Oct,20181030,20181102,1221001,2019,20181211,2.28,18,0,0.99,0.01,0.01,No Payment
2000,BPR,2483309124.0,124762,SKM GALVA,West,BOMB,RV,0.08,10,ZZ28,Credit,64783094,30.10.2018,Oct,20181030,20181102,1221001,2019,20181211,2.28,18,0,0.99,0.01,0.01,No Payment
2000,BPR,2483309629.0,124762,SKM GALVA,West,BOMB,RV,0.09,10,ZZ28,Credit,64793109,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,0,0.97,0.03,0.0,No Payment
2000,BPR,2483309553.0,124762,SKM GALVA,West,BOMB,RV,0.09,10,ZZ28,Credit,64792353,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,0,0.97,0.03,0.0,No Payment
2000,BPR,2483309055.0,124762,SKM GALVA,West,BOMB,RV,0.09,10,ZZ28,Credit,64781350,30.10.2018,Oct,20181030,20181102,1221001,2019,20181211,2.28,18,0,0.99,0.0,0.01,No Payment
2000,BPR,2483309569.0,124762,SKM GALVA,West,BOMB,RV,0.09,10,ZZ28,Credit,64792424,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,0,0.97,0.03,0.0,No Payment
2000,BPR,2483309626.0,124762,SKM GALVA,West,BOMB,RV,0.09,10,ZZ28,Credit,64793080,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,0,0.97,0.03,0.0,No Payment
2000,BPR,2483309634.0,124762,SKM GALVA,West,BOMB,RV,0.09,10,ZZ28,Credit,64793292,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,0,0.97,0.03,0.0,No Payment
2000,BPR,2483309575.0,124762,SKM GALVA,West,BOMB,RV,0.09,10,ZZ28,Credit,64792447,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,0,0.97,0.03,0.0,No Payment
2000,BPR,2483309623.0,124762,SKM GALVA,West,BOMB,RV,0.1,10,ZZ28,Credit,64793065,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,0,0.97,0.03,0.0,No Payment
2000,BPR,2483309625.0,124762,SKM GALVA,West,BOMB,RV,0.1,10,ZZ28,Credit,64793073,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,0,0.97,0.03,0.0,No Payment
2000,BPR,2483309614.0,124762,SKM GALVA,West,BOMB,RV,0.1,10,ZZ28,Credit,64793004,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,0,0.97,0.03,0.0,No Payment
2000,BPR,2483309491.0,124762,SKM GALVA,West,BOMB,RV,0.11,10,ZZ28,Credit,64791656,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,0,0.97,0.03,0.01,No Payment
2000,BPR,2483309492.0,124762,SKM GALVA,West,BOMB,RV,0.11,10,ZZ28,Credit,64791661,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,0,0.97,0.03,0.01,No Payment
2000,BPR,2483309497.0,124762,SKM GALVA,West,BOMB,RV,0.11,10,ZZ28,Credit,64791737,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,0,0.97,0.03,0.01,No Payment
2000,BPR,2483309618.0,124762,SKM GALVA,West,BOMB,RV,0.15,10,ZZ28,Credit,64793040,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,0,0.98,0.02,0.0,No Payment
2000,BPR,2483309633.0,124762,SKM GALVA,West,BOMB,RV,0.19,10,ZZ28,Credit,64793279,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,0,0.97,0.03,0.0,No Payment
2000,BPR,2483309578.0,124762,SKM GALVA,West,BOMB,RV,0.19,10,ZZ28,Credit,64792459,31.10.2018,Oct,20181031,20181103,1221001,2019,20181113,0.94,6,0,0.97,0.03,0.0,No Payment
2000,BPR,2483309050.0,124762,SKM GALVA,West,BOMB,RV,0.25,10,ZZ28,Credit,64781284,30.10.2018,Oct,20181030,20181102,1221001,2019,20181211,2.28,18,0,0.98,0.01,0.01,No Payment
2000,BPR,2483309119.0,124762,SKM GALVA,West,BOMB,RV,0.25,10,ZZ28,Credit,64782985,30.10.2018,Oct,20181030,20181102,1221001,2019,20181211,2.28,18,0,0.98,0.01,0.01,No Payment
2000,BPR,2483299748.0,120296,MAHARASHTRA METAL INDUSTRIES P,West,BOMB,RV,0.15,10,ZZ34,Credit,64324754,30.06.2018,June,20180630,20180702,1221001,2019,20181207,0.68,5,2,0.11,0.03,0.86,No Payment
2000,BPR,2424228055.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.19,-4,ZZ19,Credit,64232801,06.06.2018,June,20180606,20180616,1221001,2019,20181206,5.23,38,0,0.6,0.25,0.15,No Payment
2000,BPR,2424228051.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.19,-3,ZZ19,Credit,64232443,05.06.2018,June,20180605,20180615,1221001,2019,20181206,6.41,47,0,0.69,0.12,0.19,No Payment
2000,BPR,2424228023.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.17,-2,ZZ19,Credit,64226881,04.06.2018,June,20180604,20180614,1221001,2019,20181206,7.44,60,0,0.72,0.18,0.1,No Payment
2000,BPR,2424230085.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.26,-1,ZZ19,Credit,64687521,03.10.2018,Oct,20181003,20181013,1221001,2019,20181210,0.22,3,0,0.65,0.34,0.01,No Payment
2000,BPR,2424228022.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.21,-1,ZZ19,Credit,64226275,03.06.2018,June,20180603,20180613,1221001,2019,20181206,7.66,66,0,0.61,0.26,0.13,No Payment
2000,BPR,2424228017.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.21,-1,ZZ19,Credit,64226073,03.06.2018,June,20180603,20180613,1221001,2019,20181206,7.66,66,0,0.61,0.26,0.13,No Payment
2000,BPR,2424228052.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.02,-3,ZZ19,Credit,64232450,05.06.2018,June,20180605,20180615,1221001,2019,20181206,6.41,47,0,0.62,0.1,0.28,No Payment
2000,BPR,2483297789.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.16,0,ZZ28,Credit,64241907,08.06.2018,June,20180608,20180611,1221001,2019,20181106,3.9,28,0,0.75,0.0,0.24,No Payment
2000,BPR,2424228612.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.14,0,ZZ19,Credit,64334848,02.07.2018,July,20180702,20180712,1221001,2019,20181207,4.16,26,2,0.36,0.28,0.36,No Payment
2000,BPR,2424228611.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.14,0,ZZ19,Credit,64334847,02.07.2018,July,20180702,20180712,1221001,2019,20181207,4.16,26,2,0.36,0.28,0.36,No Payment
2000,BPR,2424228606.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.02,0,ZZ19,Credit,64332417,02.07.2018,July,20180702,20180712,1221001,2019,20181207,4.16,26,2,0.25,0.34,0.41,No Payment
2000,BPR,2424228605.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.21,0,ZZ19,Credit,64332415,02.07.2018,July,20180702,20180712,1221001,2019,20181207,4.16,26,0,0.45,0.26,0.29,No Payment
2000,BPR,2424228604.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.02,0,ZZ19,Credit,64332414,02.07.2018,July,20180702,20180712,1221001,2019,20181207,4.16,26,2,0.25,0.34,0.41,No Payment
2000,BPR,2424228581.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.07,1,ZZ19,Credit,64330506,30.06.2018,June,20180630,20180710,1221001,2019,20181107,4.82,27,0,0.6,0.23,0.17,No Payment
2000,BPR,2424227951.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.08,1,ZZ19,Credit,64211194,31.05.2018,May,20180531,20180610,1221001,2019,20181106,8.6,65,0,0.56,0.06,0.39,No Payment
2000,BPR,2424227851.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.02,4,ZZ19,Credit,64189555,28.05.2018,May,20180528,20180607,1221001,2019,20181106,6.12,49,2,0.1,0.03,0.87,No Payment
2000,BPR,2424227920.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.06,2,ZZ19,Credit,64199619,30.05.2018,May,20180530,20180609,1221001,2019,20181106,7.71,60,2,0.22,0.04,0.74,No Payment
2000,BPR,2424227952.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.12,1,ZZ19,Credit,64211553,31.05.2018,May,20180531,20180610,1221001,2019,20181106,8.6,65,1,0.2,0.4,0.39,No Payment
2000,BPR,2424228582.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.13,1,ZZ19,Credit,64330515,30.06.2018,June,20180630,20180710,1221001,2019,20181107,4.82,27,0,0.63,0.2,0.18,No Payment
2000,BPR,2424227859.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.04,4,ZZ19,Credit,64192656,28.05.2018,May,20180528,20180607,1221001,2019,20181106,6.12,49,2,0.11,0.03,0.86,No Payment
2000,BPR,2426104989.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.19,1,ZZ19,Credit,64326663,30.06.2018,June,20180630,20180710,1221001,2019,20181107,4.82,27,0,0.58,0.25,0.16,No Payment
2000,BPR,2424227936.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.21,1,ZZ19,Credit,64204054,31.05.2018,May,20180531,20180610,1221001,2019,20181106,8.6,65,1,0.06,0.59,0.34,No Payment
2000,BPR,2426110569.0,101297,AMIT IRON PVT. LTD,East,CALS,RV,0.02,10,ZZ16,Credit,64794032,31.10.2018,Oct,20181031,20181104,1221001,2019,20181114,0.87,6,0,0.94,0.05,0.01,No Payment
2000,BPR,2426110568.0,101297,AMIT IRON PVT. LTD,East,CALS,RV,0.02,10,ZZ16,Credit,64794031,31.10.2018,Oct,20181031,20181104,1221001,2019,20181114,0.87,6,0,0.94,0.05,0.01,No Payment
2000,BPR,2424227919.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.11,2,ZZ19,Credit,64199618,30.05.2018,May,20180530,20180609,1221001,2019,20181106,7.71,60,2,0.2,0.06,0.74,No Payment
2000,BPR,2424227863.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.06,4,ZZ19,Credit,64193561,28.05.2018,May,20180528,20180607,1221001,2019,20181106,6.12,49,2,0.12,0.03,0.85,No Payment
2000,BPR,2412144456.0,101297,AMIT IRON PVT. LTD,East,CALS,RV,0.16,10,ZZ16,Credit,64794047,31.10.2018,Oct,20181031,20181104,1221001,2019,20181114,0.87,6,0,0.93,0.06,0.01,No Payment
2000,BPR,2424227934.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.2,2,ZZ19,Credit,64202850,30.05.2018,May,20180530,20180609,1221001,2019,20181106,7.71,60,2,0.12,0.15,0.73,No Payment
2000,BPR,2412144462.0,101297,AMIT IRON PVT. LTD,East,CALS,RV,0.17,10,ZZ16,Credit,64794053,31.10.2018,Oct,20181031,20181104,1221001,2019,20181114,0.87,6,0,0.93,0.06,0.01,No Payment
2000,BPR,2412144459.0,101297,AMIT IRON PVT. LTD,East,CALS,RV,0.17,10,ZZ16,Credit,64794050,31.10.2018,Oct,20181031,20181104,1221001,2019,20181114,0.87,6,0,0.93,0.06,0.01,No Payment
2000,BPR,2412144458.0,101297,AMIT IRON PVT. LTD,East,CALS,RV,0.18,10,ZZ16,Credit,64794049,31.10.2018,Oct,20181031,20181104,1221001,2019,20181114,0.87,6,0,0.94,0.05,0.01,No Payment
2000,BPR,2431591249.0,101297,AMIT IRON PVT. LTD,East,CALS,RV,0.18,10,ZZ16,Credit,64784454,31.10.2018,Oct,20181031,20181104,1221001,2019,20181114,0.87,6,0,0.94,0.05,0.01,No Payment
2000,BPR,2424227860.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.13,4,ZZ19,Credit,64192658,28.05.2018,May,20180528,20180607,1221001,2019,20181106,6.12,49,2,0.08,0.07,0.85,No Payment
2000,BPR,2424227924.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.26,2,ZZ19,Credit,64200651,30.05.2018,May,20180530,20180609,1221001,2019,20181106,7.71,60,2,0.12,0.15,0.74,No Payment
2000,BPR,2424227932.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.26,2,ZZ19,Credit,64202381,30.05.2018,May,20180530,20180609,1221001,2019,20181106,7.71,60,2,0.12,0.15,0.74,No Payment
1000,BPR,2412144494.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.03,11,ZZ16,Credit,64794091,31.10.2018,Oct,20181031,20181104,1221001,2019,20181115,0.0,0,0,0.97,0.03,0.0,No Payment
2000,BPR,2424227864.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.19,4,ZZ19,Credit,64193570,28.05.2018,May,20180528,20180607,1221001,2019,20181106,6.12,49,2,0.08,0.1,0.82,No Payment
1000,BPR,2412144490.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.11,11,ZZ16,Credit,64794084,31.10.2018,Oct,20181031,20181104,1221001,2019,20181115,0.0,0,0,0.97,0.03,0.0,No Payment
1000,BPR,2412144544.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.12,11,ZZ16,Credit,64794157,31.10.2018,Oct,20181031,20181104,1221001,2019,20181115,0.0,0,0,0.97,0.03,0.0,No Payment
1000,BPR,2412144532.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.14,11,ZZ16,Credit,64794143,31.10.2018,Oct,20181031,20181104,1221001,2019,20181115,0.0,0,0,0.97,0.03,0.0,No Payment
1000,BPR,2412144552.0,864390,B K STEEL ENTERPRISES,East,CALS,RV,0.15,11,ZZ16,Credit,64794167,31.10.2018,Oct,20181031,20181104,1221001,2019,20181115,0.0,0,0,0.96,0.04,0.0,No Payment
2000,BPR,2424227852.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.24,4,ZZ19,Credit,64189556,28.05.2018,May,20180528,20180607,1221001,2019,20181106,6.12,49,2,0.07,0.1,0.82,No Payment
2000,BPR,2424227862.0,122963,DEVI DAYAL HARI KISHAN,West,INDR,RV,0.25,4,ZZ19,Credit,64193491,28.05.2018,May,20180528,20180607,1221001,2019,20181106,6.12,49,2,0.07,0.1,0.82,No Payment
2000,BPR,2418202593.0,122875,KRISHNA TRADERS (SHEET DIVISIO,West,PUNE,RV,0.19,-7,ZZ19,Credit,64708279,09.10.2018,Oct,20181009,20181019,1221001,2019,20181210,0.0,0,0,0.73,0.26,0.01,No Payment
2000,BPR,2418202480.0,122875,KRISHNA TRADERS (SHEET DIVISIO,West,PUNE,RV,0.21,0,ZZ19,Credit,64558877,01.09.2018,Sep,20180901,20180911,1221001,2019,20181109,0.41,2,0,0.67,0.15,0.18,No Payment
2000,BPR,2483297904.0,122331,ANISH ENTERPRISE,West,NPUR,RV,0.04,0,Z001,Cash,64252797,12.06.2018,June,20180612,20180612,1221001,2019,20181206,0.0,0,0,0.5,0.49,0.0,No Payment
2000,BPR,2483297903.0,122331,ANISH ENTERPRISE,West,NPUR,RV,0.08,0,Z001,Cash,64252717,12.06.2018,June,20180612,20180612,1221001,2019,20181206,0.0,0,0,0.85,0.15,0.0,No Payment
2000,BPR,2483295461.0,122331,ANISH ENTERPRISE,West,NPUR,RV,0.15,0,Z001,Cash,64136348,12.05.2018,May,20180512,20180512,1221001,2019,20181205,0.0,0,0,0.9,0.1,0.0,No Payment
2000,BPR,2483295432.0,122331,ANISH ENTERPRISE,West,NPUR,RV,0.14,0,Z001,Cash,64135456,12.05.2018,May,20180512,20180512,1221001,2019,20181205,0.0,0,0,0.91,0.09,0.0,No Payment
2000,BPR,2483295428.0,122331,ANISH ENTERPRISE,West,NPUR,RV,0.12,0,Z001,Cash,64135443,12.05.2018,May,20180512,20180512,1221001,2019,20181205,0.0,0,0,0.91,0.09,0.0,No Payment
2000,BPR,2483292962.0,122331,ANISH ENTERPRISE,West,NPUR,RV,0.08,0,Z001,Cash,64027320,11.04.2018,April,20180411,20180411,1221001,2019,20181104,0.0,0,0,0.85,0.05,0.1,No Payment
2000,BPR,2483292964.0,122331,ANISH ENTERPRISE,West,NPUR,RV,0.11,0,Z001,Cash,64027348,11.04.2018,April,20180411,20180411,1221001,2019,20181104,0.0,0,0,0.84,0.05,0.1,No Payment
1000,BPR,2432356512.0,122249,SARDA IRON & STEEL CO.,East,CALS,RV,0.14,0,Z001,Cash,64598698,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,1.0,0.0,0.0,No Payment
1000,BPR,2432356508.0,122249,SARDA IRON & STEEL CO.,East,CALS,RV,0.13,0,Z001,Cash,64598681,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,1.0,0.0,0.0,No Payment
9600,BPR,2432356473.0,122249,SARDA IRON & STEEL CO.,East,CALS,RV,0.1,0,Z001,Cash,64594926,11.09.2018,Sep,20180911,20180911,1221001,2019,20181109,0.0,0,0,1.0,0.0,0.0,No Payment
9600,BPR,2432353313.0,122249,SARDA IRON & STEEL CO.,East,CALS,RV,0.07,0,Z001,Cash,64366528,11.07.2018,July,20180711,20180711,1221001,2019,20181107,0.0,0,0,0.96,0.04,0.0,No Payment
9600,BPR,2432353312.0,122249,SARDA IRON & STEEL CO.,East,CALS,RV,0.08,0,Z001,Cash,64366496,11.07.2018,July,20180711,20180711,1221001,2019,20181107,0.0,0,0,0.96,0.04,0.0,No Payment
9600,BPR,2432353311.0,122249,SARDA IRON & STEEL CO.,East,CALS,RV,0.07,0,Z001,Cash,64366495,11.07.2018,July,20180711,20180711,1221001,2019,20181107,0.0,0,0,0.96,0.04,0.0,No Payment
9600,BPR,2432350136.0,122249,SARDA IRON & STEEL CO.,East,CALS,RV,0.02,0,Z001,Cash,64135769,12.05.2018,May,20180512,20180512,1221001,2019,20181205,0.0,0,0,0.96,0.04,0.0,No Payment
9600,BPR,2432350135.0,122249,SARDA IRON & STEEL CO.,East,CALS,RV,0.0,0,Z001,Cash,64135765,12.05.2018,May,20180512,20180512,1221001,2019,20181205,0.0,0,0,0.96,0.04,0.0,No Payment
9600,BPR,2432350093.0,122249,SARDA IRON & STEEL CO.,East,CALS,RV,0.04,0,Z001,Cash,64133411,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,0,0.96,0.04,0.0,No Payment
9600,BPR,2432350089.0,122249,SARDA IRON & STEEL CO.,East,CALS,RV,0.11,0,Z001,Cash,64133313,11.05.2018,May,20180511,20180511,1221001,2019,20181105,0.0,0,0,0.97,0.03,0.0,No Payment
4000,BPR,2473280004.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.28,0,Z001,Cash,64599208,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,2473280003.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.27,0,Z001,Cash,64599207,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,2473280002.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.2,0,Z001,Cash,64599206,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,2473280001.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.27,0,Z001,Cash,64599157,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,2473280000.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.28,0,Z001,Cash,64599156,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,2473279992.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.28,0,Z001,Cash,64598722,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,2473279991.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.15,0,Z001,Cash,64598719,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,2473279946.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.2,0,Z001,Cash,64597542,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,2473279934.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.2,0,Z001,Cash,64595969,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,1.0,0.0,0.0,No Payment
4000,BPR,2473279933.0,121899,V.N.C. STEEL DISTRIBUTORS,South,MADS,RV,0.21,0,Z001,Cash,64595949,12.09.2018,Sep,20180912,20180912,1221001,2019,20181209,0.0,0,0,1.0,0.0,0.0,No Payment
