Month,Week,Account,Customer.Name,Zone,Bran,Actual NR,Actual Volume
Sep-18,38,847544,G K ISPAT P LTD,SOUTH,BANG,49656,28
Sep-18,38,847544,G K ISPAT P LTD,SOUTH,SBAD,42090,45
Sep-18,38,847544,G K ISPAT P LTD,SOUTH,SBAD,41554,53
Sep-18,38,850792,DSM STEEL AND WIRES PRIVATE LIMITED,EAST,CALS,46647,48
Sep-18,38,852589,ASHOK HARDWARE AND STEEL MART,EAST,GWAH,66329,96
Sep-18,38,854773,ANM ISPAT PVT LTD,WEST,AMED,49355,130
Sep-18,38,854773,ANM ISPAT PVT LTD,WEST,AMED,42974,702
Sep-18,38,860415,SADASHIV STEEL,WEST,BOMB,44299,113
Sep-18,38,861100,KARTHIK STEEL,SOUTH,MADS,42927,93
Sep-18,38,861100,KARTHIK STEEL,SOUTH,MADS,41241,23
Sep-18,38,864390,B K STEEL ENTERPRISES,EAST,CALS,42348,589
Sep-18,38,867363,MARJING COMMERCE PVT LTD,EAST,GWAH,45482,97
Sep-18,38,868275,BAZARI STEELS PRIVATE LIMITED,EAST,GWAH,59565,39
Sep-18,38,874324,GL KUNDU AND SONS STEEL PVT LTD,EAST,CALS,46386,485
Sep-18,38,875077,V.N.C. STEEL DISTRIBUTORS,SOUTH,MADS,46225,690
Sep-18,38,875592,KAUSALYA  AGENCIES,EAST,BHUB,44911,191
Sep-18,38,879121,DE SON MARKETING PRIVATE LIMITED,EAST,BHUB,46431,463
Sep-18,38,879490,M/S. MANGLA SONS,NORTH,FBAD,56573,3
Sep-18,38,899060,TATA STEEL PROCESSING AND DISTR LTD,EAST,BHUB,45403,73
Sep-18,38,901635,INTEGRAL VYAPAR PVT LTD,EAST,BHUB,43572,427
Sep-18,38,901967,RIMO STEEL REFORMS PRIVATE LIMITED,EAST,CALS,46563,23
Sep-18,38,923669,SAVITRIPRAKASH PROCESSING WORKS,WEST,NPUR,43812,191
Sep-18,38,923995,M/S KISHAN LAL PAWAN KUMAR JAIN,NORTH,KANP,49875,519
Sep-18,38,925093,PSPL STEEL PROCESSORS PVT LTD,EAST,CALS,44123,220
Sep-18,38,925366,NSSPL INDUSTRIES PRIVATE LIMITED,EAST,CALS,50085,6
Sep-18,38,925879,HST STEELS PRIVATE LIMITED,SOUTH,SBAD,41110,416
Sep-18,38,926346,GRG STEELS PVT. LTD.,NORTH,FBAD,51254,306
Sep-18,38,926346,GRG STEELS PVT. LTD.,NORTH,GBAD,49391,24
Sep-18,38,927105,TIRUPATI BALAJI ENTERPRISES,NORTH,FBAD,57944,35
Sep-18,38,927116,G.WILLIAMS FABRICATIONS LTD,NORTH,FBAD,46642,48
Sep-18,38,927878,SAMRAT IRONS PVT LTD,SOUTH,SBAD,40490,43
Sep-18,38,927881,SAMRAT IRONS PVT LTD,SOUTH,SBAD,40669,137
Sep-18,38,928053,AHLADA ENGINEERS LIMITED,SOUTH,SBAD,59893,10
Sep-18,38,928053,AHLADA ENGINEERS LIMITED,SOUTH,SBAD,58436,12
Sep-18,38,928860,TATA STEEL PROCESSING & DISTRIBUTION LTD,NORTH,GBAD,50237,144
Sep-18,39,100237,RAMSAROOP & SONS,SOUTH,BANG,57228,24
Sep-18,39,100237,RAMSAROOP & SONS,SOUTH,BANG,45304,895
Sep-18,39,100237,RAMSAROOP & SONS,SOUTH,BANG,39226,138
Sep-18,39,100237,RAMSAROOP & SONS,SOUTH,BANG,42216,787
Sep-18,39,100237,RAMSAROOP & SONS,SOUTH,BANG,46440,9
Sep-18,39,100645,ROHIT & COMPANY,WEST,AMED,51120,65
Sep-18,39,100645,ROHIT & COMPANY,WEST,AMED,54677,153
Sep-18,39,100645,ROHIT & COMPANY,WEST,AMED,45583,672
Sep-18,39,100645,ROHIT & COMPANY,WEST,AMED,36163,422
Sep-18,39,100789,DELHI TRADING CORPORATION,NORTH,JPUR,36857,3894
Sep-18,39,100922,BUBNA COMMERCIAL CO.,EAST,CALS,60664,24
Sep-18,39,100922,BUBNA COMMERCIAL CO.,EAST,CALS,60632,465
Sep-18,39,100922,BUBNA COMMERCIAL CO.,EAST,CALS,39308,41
Sep-18,39,100922,BUBNA COMMERCIAL CO.,EAST,CALS,53548,30
Sep-18,39,100985,DESON MARKETING (PVT) LTD.,EAST,CALS,45332,1093
Sep-18,39,101186,NANDAN SAHA STEEL PVT. LTD.,EAST,CALS,43957,1647
Sep-18,39,101278,RAMESH COMPANY,EAST,CALS,38770,904
Sep-18,39,101297,AMIT IRON PVT. LTD,EAST,CALS,57921,306
Sep-18,39,101297,AMIT IRON PVT. LTD,EAST,CALS,40145,3461
Sep-18,39,101297,AMIT IRON PVT. LTD,EAST,CALS,39963,12
Sep-18,39,101383,TIKMANI STEEL TRADING CO.,EAST,CALS,41675,1170
Sep-18,39,101446,BANSAL BROTHERS,NORTH,FBAD,43499,68
Sep-18,39,102000,M/S.DHARAMVIR & BROTHERS,NORTH,LUDH,45284,132
Sep-18,39,102000,M/S.DHARAMVIR & BROTHERS,NORTH,LUDH,38427,2552
Sep-18,39,102000,M/S.DHARAMVIR & BROTHERS,NORTH,LUDH,42973,159
Sep-18,39,102084,DEVI DAYAL HARI KISHAN,NORTH,KANP,33136,326
Sep-18,39,102153,M/S KISHAN LAL PAWAN KUMAR JAIN,NORTH,KANP,25255,1288
Sep-18,39,102431,HANS RAJ STEELS,NORTH,FBAD,26079,503
Sep-18,39,102431,HANS RAJ STEELS,NORTH,FBAD,40562,119
Sep-18,39,102457,SANJEEV INDUSTRIAL CORPORATION,NORTH,FBAD,33301,360
Sep-18,39,102457,SANJEEV INDUSTRIAL CORPORATION,NORTH,FBAD,38572,696
Sep-18,39,102457,SANJEEV INDUSTRIAL CORPORATION,NORTH,FBAD,36867,359
Sep-18,39,102457,SANJEEV INDUSTRIAL CORPORATION,NORTH,FBAD,40422,98
Sep-18,39,102888,THIRUPATHY STEELS,SOUTH,MADS,44099,212
Sep-18,39,102888,THIRUPATHY STEELS,SOUTH,MADS,44118,1514
Sep-18,39,102888,THIRUPATHY STEELS,SOUTH,MADS,45232,93
Sep-18,39,102888,THIRUPATHY STEELS,SOUTH,MADS,39133,3
Sep-18,39,102966,BHAGWATI STEEL SALES,NORTH,CDGH,38250,306
Sep-18,39,103092,TEJRAM RAMNIWAS AGARWAL,WEST,NPUR,46380,125
Sep-18,39,103092,TEJRAM RAMNIWAS AGARWAL,WEST,NPUR,39506,781
Sep-18,39,103227,BMW VENTURES LTD.,EAST,JAMS,61263,213
Sep-18,39,103227,BMW VENTURES LTD.,EAST,PATN,75659,250
Sep-18,39,103227,BMW VENTURES LTD.,EAST,JAMS,32355,3
Sep-18,39,103227,BMW VENTURES LTD.,EAST,PATN,49127,22
Sep-18,39,103227,BMW VENTURES LTD.,EAST,JAMS,39487,149
Sep-18,39,103227,BMW VENTURES LTD.,EAST,PATN,42502,426
Sep-18,39,103374,KAUSALYA AGENCIES,EAST,BHUB,58729,242
Sep-18,39,103423,ORISSA SMALL INDUSTRIES CORPORATION,EAST,BHUB,68279,1731
Sep-18,39,103620,SILIGURI BUILDERS PVT. LTD.,EAST,CALS,40810,821
Sep-18,39,103671,BAJRANG STEEL (SALES) CORPORATION,EAST,GWAH,76063,145
Sep-18,39,104485,SANGEETA STEEL CORPORATION,NORTH,LUDH,40119,242
Sep-18,39,104485,SANGEETA STEEL CORPORATION,NORTH,LUDH,32126,897
Sep-18,39,104485,SANGEETA STEEL CORPORATION,NORTH,LUDH,38534,140
Sep-18,39,114602,SAHA STEEL PVT. LTD.,EAST,CALS,67757,126
Sep-18,39,114661,SHRI RAM MULTICOM,EAST,CALS,44047,1430
Sep-18,39,115048,SHRI RAM SALES,EAST,JAMS,64126,63
Sep-18,39,115048,SHRI RAM SALES,EAST,JAMS,40392,1152
Sep-18,39,115190,SHEYRUB AGENCIES,NORTH,LUDH,55569,3
Sep-18,39,115190,SHEYRUB AGENCIES,NORTH,LUDH,55348,258
Sep-18,39,115806,NARESH STEEL INDUSTRIES PVT. LTD.,WEST,BOMB,41493,1284
Sep-18,39,115806,NARESH STEEL INDUSTRIES PVT. LTD.,WEST,BOMB,40809,1479
Sep-18,39,115806,NARESH STEEL INDUSTRIES PVT. LTD.,WEST,BOMB,39797,569
Sep-18,39,115806,NARESH STEEL INDUSTRIES PVT. LTD.,WEST,BOMB,44402,94
Sep-18,39,115841,O.V.S. ISPAT UDYOG,NORTH,KANP,48364,303
Sep-18,39,115841,O.V.S. ISPAT UDYOG,NORTH,KANP,40497,224
Sep-18,39,115841,O.V.S. ISPAT UDYOG,NORTH,KANP,42986,47
Sep-18,39,116137,PELIKAN DOSSIER PRIVATE LIMITED,NORTH,JPUR,45552,93
Sep-18,39,116137,PELIKAN DOSSIER PRIVATE LIMITED,NORTH,JPUR,40268,305
Sep-18,39,116137,PELIKAN DOSSIER PRIVATE LIMITED,NORTH,JPUR,45460,46
Sep-18,39,116156,FAIRDEAL STEELS PVT.LTD.,NORTH,DELI,43255,1668
Sep-18,39,116156,FAIRDEAL STEELS PVT.LTD.,NORTH,DELI,42908,22
Sep-18,39,116465,SRI BALAJI STEEL TRADERS,SOUTH,MADS,50896,33
Sep-18,39,116465,SRI BALAJI STEEL TRADERS,SOUTH,MADS,34366,181
Sep-18,39,116465,SRI BALAJI STEEL TRADERS,SOUTH,MADS,33397,241
Sep-18,39,116465,SRI BALAJI STEEL TRADERS,SOUTH,MADS,40573,72
Sep-18,39,116465,SRI BALAJI STEEL TRADERS,SOUTH,MADS,37821,24
Sep-18,39,116649,SAGAR STEELS,EAST,GWAH,44230,136
Sep-18,39,116649,SAGAR STEELS,EAST,GWAH,43597,1084
Sep-18,39,116650,KUMMENCHERY STEELS,SOUTH,COCH,54651,33
Sep-18,39,116650,KUMMENCHERY STEELS,SOUTH,COCH,55449,146
Sep-18,39,116650,KUMMENCHERY STEELS,SOUTH,MADS,48315,138
Sep-18,39,116650,KUMMENCHERY STEELS,SOUTH,COCH,41535,518
Sep-18,39,116734,R.S. STEELS,NORTH,GBAD,36369,292
Sep-18,39,116735,RAKESH STEELS,NORTH,FBAD,17092,385
Sep-18,39,116735,RAKESH STEELS,NORTH,FBAD,40439,1326
Sep-18,39,116735,RAKESH STEELS,NORTH,FBAD,43996,119
Sep-18,39,116936,PUNJAB AGRO IMPLEMENTS WORKS,NORTH,LUDH,45648,295
Sep-18,39,116936,PUNJAB AGRO IMPLEMENTS WORKS,NORTH,LUDH,42075,900
Sep-18,39,116936,PUNJAB AGRO IMPLEMENTS WORKS,NORTH,LUDH,42949,71
Sep-18,39,117061,BHARTIA  DISTRIBUTORS PVT. LTD.,EAST,BHUB,57007,36
Sep-18,39,117061,BHARTIA  DISTRIBUTORS PVT. LTD.,EAST,BHUB,55648,135
Sep-18,39,117181,NEELKANTH STEEL&ALLOYS - GBAD,NORTH,DELI,41745,855
Sep-18,39,117281,MRH ASSOCIATES,NORTH,CDGH,37467,1703
Sep-18,39,117556,S C SHETTAR AND SONS,SOUTH,BANG,61028,508
Sep-18,39,117583,BIHANI ENTERPRISES,NORTH,JPUR,65676,341
Sep-18,39,117583,BIHANI ENTERPRISES,NORTH,JPUR,54500,9
Sep-18,39,117583,BIHANI ENTERPRISES,NORTH,JPUR,55372,35
Sep-18,39,119487,INDU CORPORATION PRIVATE LIMITED,WEST,BOMB,38227,448
Sep-18,39,120296,MAHARASHTRA METAL INDUSTRIES PVT LTD,WEST,BOMB,55718,572
Sep-18,39,120612,SKM STEELS LIMITED(CRCADIVISION),WEST,BOMB,38911,946
Sep-18,39,120612,SKM STEELS LIMITED(CRCADIVISION),WEST,BOMB,38580,784
Sep-18,39,120612,SKM STEELS LIMITED(CRCADIVISION),WEST,BOMB,29942,273
Sep-18,39,120612,SKM STEELS LIMITED(CRCADIVISION),WEST,BOMB,38695,158
Sep-18,39,120961,SKM STEELS LTD,WEST,INDR,43557,239
Sep-18,39,120961,SKM STEELS LTD,WEST,INDR,41238,557
Sep-18,39,120961,SKM STEELS LTD,WEST,INDR,40874,24
Sep-18,39,121328,RS BOKARO METAL (P) LTD.,EAST,JAMS,56289,47
Sep-18,39,121328,RS BOKARO METAL (P) LTD.,EAST,JAMS,55828,59
Sep-18,39,121328,RS BOKARO METAL (P) LTD.,EAST,JAMS,42165,836
Sep-18,39,121377,R.G.STEEL & CO.,EAST,CALS,42130,1264
Sep-18,39,121899,V.N.C STEEL DISTRIBUTORS,SOUTH,MADS,44000,3945
Sep-18,39,122249,SARDA IRON & STEEL CO.,EAST,CALS,33560,549
Sep-18,39,122249,SARDA IRON & STEEL CO.,EAST,CALS,37429,189
Sep-18,39,122331,ANISH ENTERPRISE,WEST,NPUR,57267,15
Sep-18,39,122875,KRISHNA TRADERS (SHEET DIVISION),WEST,PUNE,54144,53
Sep-18,39,122963,DEVI DAYAL HARI KISHAN,WEST,INDR,60048,18
Sep-18,39,122963,DEVI DAYAL HARI KISHAN,WEST,INDR,65228,266
Sep-18,39,123052,G R GUPTA & BROS,NORTH,GBAD,35639,48
Sep-18,39,123052,G R GUPTA & BROS,NORTH,GBAD,23135,475
Sep-18,39,123052,G R GUPTA & BROS,NORTH,GBAD,41242,122
Sep-18,39,124762,SKM GALVA,WEST,BOMB,50423,175
Sep-18,39,124762,SKM GALVA,WEST,BOMB,26799,209
Sep-18,39,127297,M/S KISHAN LAL PAWAN KUMAR JAIN,NORTH,KANP,47059,909
Sep-18,39,128543,VIKRANT IRON PRIVATE LIMITED,NORTH,GBAD,57001,121
Sep-18,39,128543,VIKRANT IRON PRIVATE LIMITED,NORTH,GBAD,52506,23
Sep-18,39,128543,VIKRANT IRON PRIVATE LIMITED,NORTH,GBAD,52683,34
Sep-18,39,128543,VIKRANT IRON PRIVATE LIMITED,NORTH,GBAD,41188,804
Sep-18,39,128543,VIKRANT IRON PRIVATE LIMITED,NORTH,GBAD,41226,379
Sep-18,39,136453,G.R. GUPTA & BROS.,NORTH,FBAD,39006,53
Sep-18,39,136749,SKM STEELS LTD. (TISCON-TMT DIV.),WEST,INDR,34960,304
Sep-18,39,136818,M/S.PRABHU STEELS,SOUTH,MADS,43191,2303
Sep-18,39,139244,THE INDIAN MINERAL CO ( RETAIL),SOUTH,BANG,39695,949
Sep-18,39,139336,PASA ASSOCIATES PVT. LTD.,WEST,RPUR,52200,13
Sep-18,39,139336,PASA ASSOCIATES PVT. LTD.,WEST,RPUR,51917,35
Sep-18,39,139336,PASA ASSOCIATES PVT. LTD.,WEST,RPUR,41738,12
Sep-18,39,139336,PASA ASSOCIATES PVT. LTD.,WEST,RPUR,40600,408
Sep-18,39,139336,PASA ASSOCIATES PVT. LTD.,WEST,RPUR,38032,401
Sep-18,39,140548,HINDUSTAN SALES CORPORATION,NORTH,CDGH,31180,564
Sep-18,39,141698,MANGLA SONS,NORTH,CDGH,52937,74
Sep-18,39,141698,MANGLA SONS,NORTH,CDGH,52588,257
Sep-18,39,144917,BANSAL BROTHERS,NORTH,FBAD,22806,174
Sep-18,39,144917,BANSAL BROTHERS,NORTH,FBAD,36023,476
Sep-18,39,147587,BIRMA INDUSTRIAL &,EAST,JAMS,41743,501
Sep-18,39,149432,SILVER STAR COMMOTRADE PRIVATE LTD.,EAST,CALS,39101,141
Sep-18,39,150962,BIHANI INTERNATIONAL PVT LTD.,NORTH,GBAD,56595,18
Sep-18,39,151727,PAUL & COMPANY STEEL MERCHANTS PRIVATE L,EAST,CALS,45881,930
Sep-18,39,153359,B.ODHAVJI  AND COMPANY,WEST,BOMB,41463,892
Sep-18,39,153587,NARESH STEEL INDUSTRIES PVT. LTD.,WEST,BOMB,39715,200
Sep-18,39,154462,TATA STEEL PROCESSING,NORTH,LUDH,43052,148
Sep-18,39,154462,TATA STEEL PROCESSING,NORTH,LUDH,34704,606
Sep-18,39,154462,TATA STEEL PROCESSING,NORTH,LUDH,35900,45
Sep-18,39,154462,TATA STEEL PROCESSING,NORTH,LUDH,44737,45
Sep-18,39,154464,TATA STEEL PROCESSING,EAST,CALS,19762,19
Sep-18,39,154464,TATA STEEL PROCESSING,EAST,CALS,42034,638
Sep-18,39,154632,TATA STEEL PROCESSING,NORTH,FBAD,25857,31
Sep-18,39,154632,TATA STEEL PROCESSING,NORTH,FBAD,47946,102
Sep-18,39,154632,TATA STEEL PROCESSING,NORTH,FBAD,47087,249
Sep-18,39,154632,TATA STEEL PROCESSING,NORTH,FBAD,40897,501
Sep-18,39,154632,TATA STEEL PROCESSING,NORTH,FBAD,33859,96
Sep-18,39,154641,TATA STEEL PROCESSING,WEST,PUNE,45257,617
Sep-18,39,154641,TATA STEEL PROCESSING,WEST,PUNE,25351,478
Sep-18,39,154641,TATA STEEL PROCESSING,WEST,PUNE,42179,322
Sep-18,39,154641,TATA STEEL PROCESSING,WEST,PUNE,26339,11
Sep-18,39,155517,R.S. BOKARO METAL (P) LTD.,EAST,JAMS,53658,151
Sep-18,39,155517,R.S. BOKARO METAL (P) LTD.,EAST,JAMS,50127,45
Sep-18,39,155517,R.S. BOKARO METAL (P) LTD.,EAST,JAMS,39392,83
Sep-18,39,155536,TATA STEEL PROCESSING,EAST,CALS,41701,151
Sep-18,39,155819,ANUSHKA ENTERPRISES,WEST,AMED,19808,1390
Sep-18,39,158122,WRINKLE DISTRIBUTORS PVT LTD.,WEST,AMED,56185,189
Sep-18,39,160245,M/S SHREE SALES,WEST,RPUR,59868,148
Sep-18,39,161312,GOVINDARAJA MUDALIAR SONS PVT LTD,SOUTH,MADS,26809,170
Sep-18,39,161312,GOVINDARAJA MUDALIAR SONS PVT LTD,SOUTH,MADS,3938,83
Sep-18,39,161312,GOVINDARAJA MUDALIAR SONS PVT LTD,SOUTH,MADS,31727,123
Sep-18,39,161312,GOVINDARAJA MUDALIAR SONS PVT LTD,SOUTH,MADS,39961,21
Sep-18,39,161834,PSPL STEEL PROCESSORS PVT. LIMITED,EAST,JAMS,42550,1911
Sep-18,39,162906,MANGLA SONS,NORTH,CDGH,54501,131
Sep-18,39,163486,ROHIT & COMPANY,WEST,BOMB,58200,26
Sep-18,39,163486,ROHIT & COMPANY,WEST,BOMB,46800,680
Sep-18,39,163486,ROHIT & COMPANY,WEST,BOMB,36210,1032
Sep-18,39,163486,ROHIT & COMPANY,WEST,BOMB,36248,364
Sep-18,39,163586,VATIKA TRACOM PVT. LTD.,NORTH,JPUR,40134,1489
Sep-18,39,164976,B ODHAVJI & COMPANY,WEST,PUNE,54957,440
Sep-18,39,165053,SUDISA ENTERPRISES (P) LTD.,EAST,JAMS,47754,114
Sep-18,39,165505,BMW VYAPAR PRIVATE LIMITED,WEST,INDR,36483,191
Sep-18,39,165938,NORTHERN STEEL AND GENERAL MILLS PVT LTD,NORTH,DELI,31400,1833
Sep-18,39,165943,MRH ASSOCIATES,NORTH,CDGH,43350,36
Sep-18,39,165960,NORTHERN STEEL AND GENERAL MILLS PVT LTD,NORTH,DELI,43967,1916
Sep-18,39,165992,G.K.ISPAT PVT. LTD.,SOUTH,BANG,55095,70
Sep-18,39,165992,G.K.ISPAT PVT. LTD.,SOUTH,BANG,45263,605
Sep-18,39,165992,G.K.ISPAT PVT. LTD.,SOUTH,BANG,42076,1299
Sep-18,39,165992,G.K.ISPAT PVT. LTD.,SOUTH,BANG,37985,167
Sep-18,39,165992,G.K.ISPAT PVT. LTD.,SOUTH,BANG,44743,122
Sep-18,39,166137,BMW VENTURES LTD.,EAST,PATN,44385,2026
Sep-18,39,166151,BMW VENTURES LTD.,EAST,PATN,44632,2476
Sep-18,39,800549,G.K. ISPAT PVT LTD,SOUTH,BANG,37959,780
Sep-18,39,801611,SHIVA FERRIC PVT LTD,SOUTH,BANG,41530,1759
Sep-18,39,801611,SHIVA FERRIC PVT LTD,SOUTH,BANG,43598,24
Sep-18,39,803242,MODERN DISTROPOLIS LTD.,SOUTH,COCH,64268,26
Sep-18,39,804036,SM CORPORATION LTD (UA),EAST,GWAH,43573,1035
Sep-18,39,804039,SM CORPORATION LTD (LA),EAST,GWAH,43878,1822
Sep-18,39,804101,SM CORPORATION LTD (BV),EAST,GWAH,44245,1531
Sep-18,39,813502,PASA RESOURCES PVT. LTD.,EAST,JAMS,63436,108
Sep-18,39,813502,PASA RESOURCES PVT. LTD.,EAST,JAMS,41056,1943
Sep-18,39,813776,PASA RESOURCES PRIVATE LIMITED,EAST,PATN,45425,649
Sep-18,39,814077,TATA STEEL PROCESSING & DISTRIBUTION LTD,NORTH,GBAD,51165,133
Sep-18,39,814077,TATA STEEL PROCESSING & DISTRIBUTION LTD,NORTH,GBAD,44638,178
Sep-18,39,814077,TATA STEEL PROCESSING & DISTRIBUTION LTD,NORTH,GBAD,42174,134
Sep-18,39,817217,TATA STEEL PROCESSING,SOUTH,BANG,43410,683
Sep-18,39,817217,TATA STEEL PROCESSING,SOUTH,BANG,38499,72
Sep-18,39,817379,VIJAY SHEETS AND STRIPS PVT LTD,SOUTH,SBAD,47170,91
Sep-18,39,817600,SAMRAT IRONS PRIVATE LIMITED (A.P.),SOUTH,SBAD,44445,2468
Sep-18,39,817765,SAMRAT IRONS PVT LTD,SOUTH,SBAD,43764,1911
Sep-18,39,817901,KAUSALYA AGENCIES,SOUTH,SBAD,60256,139
Sep-18,39,818143,SAMRAT IRONS PVT LTD,SOUTH,SBAD,43959,32
Sep-18,39,819097,BHAGWATI STEEL SALES,NORTH,CDGH,61904,12
Sep-18,39,819097,BHAGWATI STEEL SALES,NORTH,CDGH,43598,442
Sep-18,39,819097,BHAGWATI STEEL SALES,NORTH,CDGH,37308,706
Sep-18,39,819097,BHAGWATI STEEL SALES,NORTH,CDGH,41803,71
Sep-18,39,822271,TATA STEEL PROCESSING,SOUTH,MADS,42384,1277
Sep-18,39,822271,TATA STEEL PROCESSING,SOUTH,MADS,45742,54
Sep-18,39,826216,G K ISPAT PRIVATE LIMITED,SOUTH,SBAD,43098,71
Sep-18,39,826558,V.N.C. STEEL DISTRIBUTORS,SOUTH,MADS,59526,179
Sep-18,39,826773,BODHAVJI AND COMPANY,WEST,PUNE,57839,299
Sep-18,39,828300,SILIGURI BUILDERS PVT. LTD.,EAST,CALS,59297,381
Sep-18,39,830260,INDICOR STEEL PRIVATE LIMITED,SOUTH,SBAD,52952,26
Sep-18,39,830260,INDICOR STEEL PRIVATE LIMITED,SOUTH,SBAD,44042,845
Sep-18,39,831432,FERRO STEEL SOLUTIONS,NORTH,FBAD,7245,5
Sep-18,39,831432,FERRO STEEL SOLUTIONS,NORTH,FBAD,30038,570
Sep-18,39,831432,FERRO STEEL SOLUTIONS,NORTH,FBAD,38684,1219
Sep-18,39,831432,FERRO STEEL SOLUTIONS,NORTH,FBAD,41486,79
Sep-18,39,831432,FERRO STEEL SOLUTIONS,NORTH,FBAD,16747,5
Sep-18,39,844692,BUBNA COMMERCIAL PVT LTD,EAST,CALS,61809,52
Sep-18,39,847471,AASHRAY ENTERPRISES,SOUTH,SBAD,58041,73
Sep-18,39,847544,G K ISPAT P LTD,SOUTH,SBAD,44762,71
Sep-18,39,847544,G K ISPAT P LTD,SOUTH,SBAD,42607,1663
Sep-18,39,847544,G K ISPAT P LTD,SOUTH,SBAD,46720,43
Sep-18,39,852589,ASHOK HARDWARE AND STEEL MART,EAST,GWAH,65093,79
Sep-18,39,854773,ANM ISPAT PVT LTD,WEST,AMED,45505,251
Sep-18,39,854773,ANM ISPAT PVT LTD,WEST,AMED,37215,921
Sep-18,39,854773,ANM ISPAT PVT LTD,WEST,AMED,65979,24
Sep-18,39,856737,BAJRANG STEEL (SALES) CORPORATION,EAST,GWAH,66165,65
Sep-18,39,860415,SADASHIV STEEL,WEST,BOMB,38660,211
Sep-18,39,861100,KARTHIK STEEL,SOUTH,MADS,43075,1540
Sep-18,39,864059,AADINATH STEEL,NORTH,DELI,44582,651
Sep-18,39,864390,B K STEEL ENTERPRISES,EAST,CALS,40344,1461
Sep-18,39,867363,MARJING COMMERCE PVT LTD,EAST,GWAH,39988,110
Sep-18,39,868275,BAZARI STEELS PRIVATE LIMITED,EAST,GWAH,58514,43
Sep-18,39,874324,GL KUNDU AND SONS STEEL PVT LTD,EAST,CALS,43862,1122
Sep-18,39,875077,V.N.C. STEEL DISTRIBUTORS,SOUTH,MADS,44607,895
Sep-18,39,875592,KAUSALYA  AGENCIES,EAST,BHUB,49504,340
Sep-18,39,879121,DE SON MARKETING PRIVATE LIMITED,EAST,BHUB,47436,970
Sep-18,39,899060,TATA STEEL PROCESSING AND DISTR LTD,EAST,BHUB,40045,214
Sep-18,39,901635,INTEGRAL VYAPAR PVT LTD,EAST,BHUB,41273,685
Sep-18,39,904599,SHREE SAI KRISHNA STEELS,SOUTH,SBAD,57971,54
Sep-18,39,904599,SHREE SAI KRISHNA STEELS,SOUTH,SBAD,52586,12
Sep-18,39,918574,M/S KISHAN LAL PAWAN KUMAR JAIN,NORTH,KANP,59941,103
Sep-18,39,923669,SAVITRIPRAKASH PROCESSING WORKS,WEST,NPUR,32347,234
Sep-18,39,923995,M/S KISHAN LAL PAWAN KUMAR JAIN,NORTH,KANP,46919,1027
Sep-18,39,924924,INDICOR STEEL PRIVATE LIMITED,SOUTH,SBAD,46231,140
Sep-18,39,925093,PSPL STEEL PROCESSORS PVT LTD,EAST,CALS,39659,13
Sep-18,39,925093,PSPL STEEL PROCESSORS PVT LTD,EAST,CALS,41282,1378
Sep-18,39,925115,COLLATE STEEL PVT LTD,EAST,CALS,38562,145
Sep-18,39,925366,NSSPL INDUSTRIES PRIVATE LIMITED,EAST,CALS,42746,9
Sep-18,39,925879,HST STEELS PRIVATE LIMITED,SOUTH,SBAD,42804,1052
Sep-18,39,926346,GRG STEELS PVT. LTD.,NORTH,FBAD,40531,627
Sep-18,39,926346,GRG STEELS PVT. LTD.,NORTH,GBAD,37199,660
Sep-18,39,926480,B.ODHAVJI AND COMPANY,WEST,BOMB,51811,33
Sep-18,39,927105,TIRUPATI BALAJI ENTERPRISES,NORTH,FBAD,66049,3
Sep-18,39,927105,TIRUPATI BALAJI ENTERPRISES,NORTH,FBAD,60449,11
Sep-18,39,927116,G.WILLIAMS FABRICATIONS LTD,NORTH,FBAD,48938,96
Sep-18,39,927878,SAMRAT IRONS PVT LTD,SOUTH,SBAD,39978,16
Sep-18,39,927881,SAMRAT IRONS PVT LTD,SOUTH,SBAD,44570,217
Sep-18,39,928860,TATA STEEL PROCESSING & DISTRIBUTION LTD,NORTH,FBAD,44543,61
Sep-18,39,928860,TATA STEEL PROCESSING & DISTRIBUTION LTD,NORTH,GBAD,43123,120
Sep-18,39,928860,TATA STEEL PROCESSING & DISTRIBUTION LTD,NORTH,GBAD,47092,395
Oct-18,40,100237,RAMSAROOP & SONS,SOUTH,BANG,48981,334
Oct-18,40,100237,RAMSAROOP & SONS,SOUTH,BANG,45892,50
Oct-18,40,100645,ROHIT & COMPANY,WEST,AMED,49908,278
Oct-18,40,100645,ROHIT & COMPANY,WEST,AMED,44023,197
Oct-18,40,100645,ROHIT & COMPANY,WEST,BOMB,43579,359
Oct-18,40,100922,BUBNA COMMERCIAL CO.,EAST,CALS,53398,22
Oct-18,40,100922,BUBNA COMMERCIAL CO.,EAST,CALS,67473,47
Oct-18,40,100922,BUBNA COMMERCIAL CO.,EAST,CALS,59149,23
Oct-18,40,100922,BUBNA COMMERCIAL CO.,EAST,CALS,59874,36
Oct-18,40,100985,DESON MARKETING (PVT) LTD.,EAST,CALS,49211,268
Oct-18,40,101186,NANDAN SAHA STEEL PVT. LTD.,EAST,CALS,50408,50
Oct-18,40,101278,RAMESH COMPANY,EAST,CALS,45200,91
Oct-18,40,101297,AMIT IRON PVT. LTD,EAST,CALS,52842,91
Oct-18,40,101297,AMIT IRON PVT. LTD,EAST,CALS,42609,144
